Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals,Sustainability_Goals_Segment,Engagement Impact Score,Unrenewable Energy (MWh),Energy Tax,Carbon Tax,Carbon Emissions relative to industry average (%),Water Usage relative to industry average (%),Energy Consumption relative to industry average (%),Waste Generation relative to industry average (%),Energy Tax difference from industry average ($),Carbon Tax difference from industry average ($),Renew-Energy difference from industry (%),Recycling Rate difference from industry (%),Eco-friendly Product Lines difference from industry (%),Sustainable Packaging Initiatives difference from industry,Investment amount difference from industry average ($)
8178.0,Company_8178,Electronics,26384.0,313553.0,35408.0,15410.0,63.04,68.0,Car,16.18,No,80.0,Bi-annually,29.61,3831454.0,No,53.0,3.0,0.03,Low,66.0,29678.985599999996,6582.799006079998,1319.2,3.9071245989956522,-38.76922982999531,36.1237557326236,19.874843836735614,3421.877259463916,49.60467139175262,-29.152010309278353,13.50327319587629,-14.135708762886594,0.06378865979381443,1310049.5388292787
8180.0,Company_8180,Electronics,19081.0,403446.0,16310.0,4355.0,68.08,51.0,Car,35.44,Yes,55.0,Quarterly,68.11,529276.0,No,86.0,2.0,0.96,High,156.0,10529.736,2335.4954448000003,954.05,-24.85400832044284,-21.214884558566776,-37.29726457300354,-66.12232674179211,-825.4263018160823,-315.5453286082475,-9.892010309278355,18.54327319587629,24.364291237113406,-0.9362113402061856,-1992128.4611707213
8181.0,Company_8181,Electronics,29635.0,810313.0,32884.0,9904.0,46.3,44.0,Car,12.46,Yes,49.0,Annually,66.36,3056442.0,Yes,75.0,2.0,0.12,Low,153.0,28786.653599999998,6384.879768479999,1481.75,16.710416824258495,58.238285293928,26.42040170333242,-22.956492319336178,3223.9580218639167,212.15467139175257,-32.87201030927835,-3.2367268041237125,22.614291237113406,-0.9362113402061856,535037.5388292787
8197.0,Company_8197,Electronics,39121.0,592242.0,21432.0,22519.0,24.55,89.0,Walking,24.78,Yes,34.0,Annually,79.33,3235759.0,Yes,87.0,2.0,0.21,Low,256.0,16121.1504,3575.6711587199998,1956.05,54.06877734374276,15.65328281669739,-17.606068321803296,75.1759642024302,414.74941210391717,686.4546713917525,-20.55201030927835,-24.98672680412371,35.584291237113405,-0.9362113402061856,714354.5388292787
8213.0,Company_8213,Electronics,15246.0,724977.0,37566.0,8859.0,40.22,55.0,Car,45.64,Yes,77.0,Bi-annually,29.34,4914868.0,No,51.0,2.0,0.84,High,66.0,20420.8776,4529.35065168,762.3,-39.95724599619892,41.57383302197552,44.420046538966844,-31.08557809541591,1368.4289050639172,-507.2953286082475,0.30798969072164795,-9.31672680412371,-14.405708762886594,-0.9362113402061856,2393463.5388292787
8214.0,Company_8214,Electronics,24782.0,364066.0,27187.0,20895.0,39.59,42.0,Public Transport,31.1,Yes,48.0,Annually,42.09,4157022.0,No,69.0,2.0,0.67,High,144.0,18731.843,4154.7227774,1239.1,-2.401972338829963,-28.905028583005336,4.518655306790492,62.542820374340735,993.8010307839177,-30.49532860824752,-14.232010309278351,-9.946726804123706,-1.65570876288659,-0.9362113402061856,1635617.5388292787
8216.0,Company_8216,Electronics,15344.0,335130.0,37261.0,16074.0,45.92,72.0,Walking,33.59,No,62.0,Quarterly,29.22,1862228.0,No,68.0,5.0,0.05,Low,110.00000000000001,24745.030099999996,5488.44767618,767.2,-39.57129624594492,-34.55566361325303,43.247493853176906,25.04011939206283,2327.525929563917,-502.3953286082474,-11.74201030927835,-3.616726804123708,-14.525708762886595,2.0637886597938144,-659176.4611707213
8218.0,Company_8218,Electronics,9149.0,517287.0,32139.0,11767.0,23.85,46.0,Public Transport,16.62,Yes,71.0,Annually,75.79,2340660.0,Yes,65.0,3.0,0.55,Medium,92.0,26797.498199999998,5943.68510076,457.45,-63.96883402985858,1.0160368707402425,23.556297601976667,-8.464160452506945,2782.7633541439172,-812.1453286082474,-28.71201030927835,-25.68672680412371,32.04429123711341,0.06378865979381443,-180744.46117072133
8221.0,Company_8221,Electronics,42730.0,126534.0,38212.0,8245.0,69.94,90.0,Public Transport,57.45,Yes,37.0,Quarterly,24.95,2487903.0,Yes,50.0,2.0,0.23,Low,135.0,16259.205999999998,3606.2918907999997,2136.5,68.28196763626,-75.29038384996676,46.90355157182029,-35.86190217820343,445.3701441839171,866.9046713917526,12.11798969072165,20.403273195876288,-18.795708762886594,-0.9362113402061856,-33501.46117072133
8234.0,Company_8234,Electronics,9328.0,541630.0,18621.0,5407.0,51.02,83.0,Car,77.34,No,67.0,Bi-annually,25.31,4941227.0,Yes,70.0,3.0,0.82,High,104.0,4219.518599999999,935.8892254799998,466.4,-63.263884996231376,5.7697488054001695,-28.412775206247627,-57.93878775955682,-2225.032521136083,-803.1953286082475,32.00798969072165,1.4832731958762935,-18.435708762886595,0.06378865979381443,2419822.5388292787
8235.0,Company_8235,Electronics,7457.0,291205.0,8650.0,7402.0,39.01,78.0,Walking,20.07,Yes,51.0,Annually,33.92,62994.0,No,70.0,4.0,0.22,Low,137.0,6913.9450000000015,1533.5130010000003,372.85,-70.63237461587664,-43.13335727179706,-66.74563694399023,-42.41962400522278,-1627.4087456160823,-896.7453286082474,-25.262010309278352,-10.526726804123712,-9.825708762886592,1.0637886597938144,-2458410.4611707213
8246.0,Company_8246,Electronics,47716.0,909089.0,32179.0,7753.0,58.35,45.0,Walking,51.01,Yes,97.0,Bi-annually,25.03,1024579.0,No,89.0,4.0,0.09,Low,92.0,15764.4921,3496.56434778,2385.8,87.91814574612175,77.52730678092506,23.71007500339174,-39.689184667994084,335.64260116391733,1116.2046713917528,5.677989690721645,8.813273195876292,-18.715708762886592,1.0637886597938144,-1496825.4611707213
8249.0,Company_8249,Electronics,49948.0,140288.0,9679.0,17700.0,43.83,94.0,Public Transport,79.15,Yes,55.0,Quarterly,61.49,2761640.0,No,87.0,6.0,0.36,Low,158.0,2018.0714999999993,447.60825869999985,2497.4,96.70834822129453,-72.60449657439216,-62.78971329258744,37.68882127905388,-2713.3134879160825,1227.8046713917527,33.81798969072165,-5.706726804123711,17.74429123711341,3.0637886597938144,240235.53882927867
8268.0,Company_8268,Electronics,30834.0,211009.0,19538.0,3001.0,42.76,97.0,Public Transport,75.41,Yes,97.0,Quarterly,24.61,1275535.0,Yes,82.0,2.0,0.63,High,85.0,4804.394200000001,1065.6146335600001,1541.7,21.432393870733474,-58.79406804335305,-24.887428278807054,-76.65513261816719,-2095.3071130560825,272.1046713917526,30.077989690721644,-6.776726804123712,-19.135708762886594,-0.9362113402061856,-1245869.4611707213
8271.0,Company_8271,Electronics,13610.0,804402.0,47686.0,21502.0,54.08,41.0,Bike,31.51,No,87.0,Quarterly,11.38,2686569.0,No,96.0,4.0,0.15,Low,110.00000000000001,32660.141399999997,7244.019362519999,680.5,-46.40024386778613,57.08398256847204,83.3257290969806,67.26469125097269,4083.0976159039164,-589.0953286082474,-13.822010309278351,4.543273195876289,-32.36570876288659,1.0637886597938144,165164.53882927867
8274.0,Company_8274,Electronics,33388.0,298157.0,19246.0,18067.0,68.57,47.0,Public Transport,13.4,No,61.0,Annually,10.5,2219618.0,No,89.0,3.0,0.14,Low,146.0,16667.036,3696.7485848,1669.4,31.490716953883673,-41.775767600443665,-26.01000330913709,40.54372508749529,535.8268381839175,399.80467139175266,-31.932010309278354,19.033273195876284,-33.24570876288659,0.06378865979381443,-301786.46117072133
8286.0,Company_8286,Electronics,32526.0,168180.0,4842.0,22419.0,35.77,71.0,Public Transport,78.47,Yes,45.0,Quarterly,12.39,1644652.0,No,67.0,1.0,0.44,Medium,149.0,1042.4826,231.22264068,1626.3,28.095934456751536,-67.15773433138452,-81.38524555870528,74.39806125735079,-2929.6991059360826,356.7046713917525,33.137989690721646,-13.766726804123707,-31.355708762886593,-1.9362113402061856,-876752.4611707213
8289.0,Company_8289,Electronics,32344.0,68291.0,18361.0,23873.0,60.91,71.0,Walking,23.41,No,75.0,Quarterly,34.69,1464287.0,Yes,94.0,3.0,0.51,Medium,125.0,14062.6899,3119.1046198199997,1617.2,27.379170634851253,-86.66410295650245,-29.412328315445606,85.70877007880527,-41.8171267960829,347.6046713917526,-21.922010309278352,11.373273195876287,-9.055708762886596,0.06378865979381443,-1057117.4611707213
8304.0,Company_8304,Electronics,30423.0,366282.0,30976.0,10138.0,57.71,54.0,Bike,64.4,Yes,95.0,Bi-annually,31.87,2601430.0,Yes,50.0,4.0,0.92,High,53.0,11027.455999999998,2445.8897407999993,1521.15,19.813767877321283,-28.472287111239066,19.085219655833384,-21.13619942785038,-715.0320058160833,251.55467139175266,19.067989690721653,8.173273195876291,-11.875708762886592,1.0637886597938144,80025.53882927867
8305.0,Company_8305,Electronics,37424.0,847021.0,41074.0,23602.0,75.19,83.0,Bike,71.47,No,48.0,Annually,79.17,4934173.0,No,66.0,5.0,0.15,Low,138.0,11718.412199999999,2599.14382596,1871.2,47.38554544393622,65.40663996251843,57.90632464306884,83.6006530976401,-561.7779206560826,601.6046713917526,26.137989690721646,25.653273195876288,35.42429123711341,2.0637886597938144,2412768.5388292787
8308.0,Company_8308,Electronics,4950.0,845854.0,39617.0,11327.0,28.37,82.0,Walking,70.86,No,47.0,Bi-annually,34.41,4159239.0,No,83.0,5.0,0.71,High,177.0,11544.393800000002,2560.5465448400005,247.5,-80.50559934941523,65.17874768022996,52.30498279652477,-11.886933410856308,-600.3752017760821,-1022.0953286082474,25.527989690721647,-21.16672680412371,-9.335708762886597,2.0637886597938144,1637834.5388292787
8309.0,Company_8309,Electronics,33635.0,109792.0,24826.0,20225.0,20.64,40.0,Car,35.82,Yes,79.0,Quarterly,79.17,2598921.0,No,58.0,4.0,0.82,High,73.0,15933.326800000003,3534.0118842400007,1681.75,32.46346785503407,-78.55976910281466,-4.558055811734257,57.33087064230875,373.09013762391805,412.1546713917526,-9.512010309278352,-28.89672680412371,35.42429123711341,1.0637886597938144,77516.53882927867
8313.0,Company_8313,Electronics,9834.0,961143.0,20657.0,14923.0,59.51,80.0,Bike,26.6,No,36.0,Annually,15.79,3137316.0,No,71.0,3.0,0.89,High,197.0,15162.238000000001,3362.9843884,491.7,-61.27112404083827,87.69243519758643,-20.585505474220355,16.086456494198934,202.06264178391757,-777.8953286082474,-18.73201030927835,9.973273195876288,-27.955708762886594,0.06378865979381443,615911.5388292787
8315.0,Company_8315,Electronics,17861.0,41476.0,30158.0,23705.0,32.43,59.0,Bike,46.81,Yes,40.0,Annually,76.23,3529800.0,Yes,78.0,5.0,0.85,High,195.0,16041.0402,3557.9027163599994,893.05,-29.65868888482939,-91.90054815750092,15.94047179689512,84.40189313107189,396.98096974391683,-376.5453286082475,1.4779896907216497,-17.10672680412371,32.48429123711341,2.0637886597938144,1008395.5388292787
8319.0,Company_8319,Electronics,47818.0,387527.0,3244.0,24054.0,29.75,90.0,Car,50.75,Yes,52.0,Quarterly,19.53,4532715.0,No,88.0,2.0,0.13,Low,169.0,1597.67,354.363206,2390.9,88.31984854740654,-24.323554003082712,-87.5286527452375,87.11677440939899,-2806.5585406160826,1121.3046713917527,5.417989690721647,-19.78672680412371,-24.215708762886592,-0.9362113402061856,2011310.5388292787
8331.0,Company_8331,Electronics,13715.0,214774.0,42404.0,12273.0,27.75,87.0,Bike,39.27,Yes,45.0,Quarterly,51.23,1373229.0,Yes,61.0,2.0,0.94,High,136.0,25751.9492,5711.78233256,685.75,-45.98672627822827,-58.058837158334995,63.019423240120055,-4.527971550405179,2550.8605859439176,-583.8453286082474,-6.0620103092783495,-21.78672680412371,7.484291237113403,-0.9362113402061856,-1148175.4611707213
8333.0,Company_8333,Electronics,26802.0,568573.0,31284.0,1683.0,65.96,60.0,Public Transport,39.53,No,57.0,Bi-annually,24.32,2259535.0,No,92.0,2.0,0.5,Medium,161.0,18917.4348,4195.887038639999,1340.1,5.5533184317117,11.031189903684787,20.269305646729457,-86.90789343431369,1034.9652920239168,70.50467139175248,-5.8020103092783515,16.423273195876284,-19.425708762886593,-0.9362113402061856,-261869.46117072133
8335.0,Company_8335,Electronics,8097.0,609369.0,26780.0,6807.0,65.54,63.0,Public Transport,60.57,No,36.0,Bi-annually,23.07,932494.0,Yes,83.0,3.0,0.73,High,231.0,10559.354,2342.0647172,404.85,-68.11188645095255,18.99785104185126,2.953970247392113,-47.04814652844521,-818.8570294160827,-864.7453286082474,15.237989690721648,16.003273195876297,-20.675708762886593,0.06378865979381443,-1588910.4611707213
8346.0,Company_8346,Electronics,26706.0,80851.0,29838.0,24065.0,69.09,86.0,Car,66.08,Yes,68.0,Bi-annually,32.68,1537874.0,No,75.0,2.0,0.03,Low,110.00000000000001,10121.0496,2244.84880128,1335.3,5.175245206973086,-84.2113805353001,14.71025258557453,87.20234373335772,-916.0729453360827,65.70467139175253,20.747989690721646,19.553273195876294,-11.065708762886594,-0.9362113402061856,-983530.4611707213
8349.0,Company_8349,Electronics,12517.0,155540.0,28407.0,18392.0,20.6,46.0,Walking,30.77,Yes,35.0,Annually,31.46,1384416.0,No,77.0,0.0,0.47,Medium,220.00000000000003,19666.166100000002,4361.955640980001,625.85,-50.70476506194556,-69.6260791883907,9.208866049950252,43.07190965900334,1201.033894363918,-643.7453286082474,-14.562010309278353,-28.93672680412371,-12.285708762886593,-2.9362113402061856,-1136988.4611707213
8356.0,Company_8356,Electronics,42135.0,268833.0,27231.0,24449.0,54.23,73.0,Public Transport,57.9,Yes,81.0,Bi-annually,47.34,1599531.0,Yes,71.0,2.0,0.36,Low,88.0,11464.251,2542.7708718,2106.75,65.93870129543214,-47.50217144433997,4.687810448347073,90.18949104246262,-618.1508748160827,837.1546713917526,12.567989690721646,4.693273195876287,3.59429123711341,-0.9362113402061856,-921873.4611707213
8369.0,Company_8369,Electronics,17869.0,85978.0,3868.0,2276.0,73.13,57.0,Public Transport,57.65,Yes,62.0,Quarterly,29.87,3651758.0,Yes,78.0,3.0,0.51,Medium,126.0,1638.0980000000002,363.3301364000001,893.45,-29.627182782767843,-83.21017768072171,-85.12972528316234,-82.29492896999284,-2797.5916102160827,-376.1453286082474,12.317989690721646,23.593273195876286,-13.875708762886592,0.06378865979381443,1130353.5388292787
8371.0,Company_8371,Electronics,45921.0,591734.0,6050.0,19735.0,70.59,89.0,Car,29.38,Yes,49.0,Quarterly,25.5,360958.0,No,90.0,0.0,0.43,Medium,184.0,4272.51,947.6427180000001,2296.05,80.84896409606122,15.554080349343028,-76.74116803597005,53.51914621141969,-2213.2790286160825,1026.4546713917528,-15.952010309278354,21.053273195876294,-18.245708762886593,-2.9362113402061856,-2160446.4611707213
8373.0,Company_8373,Electronics,21992.0,569283.0,20667.0,3732.0,64.2,93.0,Car,79.0,Yes,52.0,Annually,16.38,4068109.0,No,66.0,2.0,0.21,Low,127.0,4340.07,962.6275259999999,1099.6,-13.38972543279592,11.169839021443835,-20.547061123866587,-70.96866208963677,-2198.294220616083,-169.99532860824752,33.66798969072165,14.663273195876293,-27.365708762886594,-0.9362113402061856,1546704.5388292787
8375.0,Company_8375,Electronics,45590.0,808750.0,34452.0,22615.0,20.37,51.0,Walking,44.23,No,51.0,Annually,79.35,2740384.0,No,92.0,3.0,0.06,Low,180.0,19213.880400000002,4261.638672720001,2279.5,79.54539912326454,57.93306195441055,32.448475838803326,75.92275102970642,1100.716926103918,1009.9046713917526,-1.1020103092783557,-29.16672680412371,35.6042912371134,0.06378865979381443,218979.53882927867
8381.0,Company_8381,Electronics,40812.0,63228.0,47460.0,4635.0,31.24,54.0,Bike,60.52,Yes,40.0,Annually,60.7,1744603.0,Yes,65.0,1.0,0.87,High,162.0,18737.208,4155.9127344,2040.6,60.72837966700313,-87.65280786243775,82.45688677898542,-63.94419849556979,994.9909877839173,771.0046713917525,15.18798969072165,-18.29672680412371,16.95429123711341,-1.9362113402061856,-776801.4611707213
8384.0,Company_8384,Electronics,45872.0,546985.0,42963.0,1463.0,71.55,54.0,Walking,71.49,No,41.0,Annually,67.49,3397686.0,No,59.0,2.0,0.66,High,144.0,12248.751300000002,2716.7730383400003,2293.6,80.65598922093422,6.8154756020194815,65.16846242489572,-88.61927991348837,-444.1487082760823,1024.0046713917525,26.157989690721642,22.013273195876288,23.7442912371134,-0.9362113402061856,876281.5388292787
8389.0,Company_8389,Electronics,23422.0,123772.0,4366.0,14766.0,76.5,49.0,Public Transport,30.72,Yes,86.0,Bi-annually,65.83,4133539.0,No,88.0,3.0,0.12,Low,102.0,3024.7648,670.8928326399999,1171.1,-7.758009689293656,-75.82974844609421,-83.21519663554466,14.865148870424274,-2490.0289139760825,-98.49532860824752,-14.612010309278354,26.96327319587629,22.084291237113405,0.06378865979381443,1612134.5388292787
8391.0,Company_8391,Electronics,3099.0,608110.0,44590.0,1464.0,24.46,70.0,Walking,41.46,Yes,61.0,Bi-annually,18.88,2043776.0,Yes,73.0,5.0,0.67,High,120.0,26102.986,5789.6422948,154.95,-87.79532371390663,18.751992958388378,71.42335822745386,-88.61150088403758,2628.7205481839173,-1114.6453286082474,-3.8720103092783518,-25.07672680412371,-24.865708762886594,2.0637886597938144,-477628.46117072133
8393.0,Company_8393,Electronics,3691.0,820303.0,3225.0,741.0,22.41,91.0,Car,54.91,Yes,32.0,Annually,35.91,3077030.0,No,81.0,4.0,0.32,Low,252.99999999999997,1454.1525,322.5310245,184.55,-85.46387216135184,60.189136964932096,-87.60169701090965,-94.23573917696164,-2838.3907221160825,-1085.0453286082475,9.577989690721644,-27.12672680412371,-7.835708762886597,1.0637886597938144,555625.5388292787
8398.0,Company_8398,Electronics,21617.0,296906.0,6032.0,20103.0,67.33,88.0,Walking,73.03,Yes,33.0,Annually,44.15,558520.0,No,98.0,5.0,0.07,Low,297.0,1626.8303999999998,360.83098271999995,1080.85,-14.866573966931131,-42.02006344032616,-76.81036786660682,56.38182904931188,-2800.0907638960825,-188.74532860824752,27.69798969072165,17.79327319587629,0.4042912371134051,2.0637886597938144,-1962884.4611707213
8411.0,Company_8411,Electronics,48539.0,402715.0,24147.0,20381.0,51.26,87.0,Public Transport,42.52,Yes,34.0,Quarterly,28.68,2026887.0,No,82.0,1.0,0.57,Medium,241.0,13879.6956,3078.5164840799994,2426.95,91.15933599570384,-21.357634565724336,-7.16842720075514,58.544399236632614,-82.40526253608323,1157.3546713917524,-2.8120103092783495,1.7232731958762884,-15.065708762886594,-1.9362113402061856,-494517.46117072133
8424.0,Company_8424,Electronics,34465.0,389465.0,24471.0,12579.0,35.11,56.0,Public Transport,14.13,No,61.0,Bi-annually,31.79,2250568.0,Yes,78.0,6.0,0.07,Low,128.0,21013.2477,4660.7383398599995,1723.25,35.73222594391999,-23.94510049573477,-5.92283024929304,-2.1475885384622138,1499.816593243917,453.6546713917526,-31.20201030927835,-14.42672680412371,-11.955708762886594,3.0637886597938144,-270836.46117072133
8425.0,Company_8425,Electronics,21445.0,717847.0,31636.0,10287.0,22.39,96.0,Public Transport,70.26,Yes,71.0,Bi-annually,34.25,142627.0,No,54.0,5.0,0.31,Low,76.0,9408.546399999997,2086.8155915199995,1072.25,-15.54395516125448,40.18148343095858,21.62254677918211,-19.977124039682074,-1074.106155096083,-197.34532860824743,24.927989690721652,-27.14672680412371,-9.495708762886593,2.0637886597938144,-2378777.4611707213
8443.0,Company_8443,Electronics,22441.0,128147.0,9261.0,15813.0,28.21,66.0,Bike,46.03,No,92.0,Bi-annually,65.2,1488580.0,No,84.0,1.0,0.55,Medium,91.0,4998.1617,1108.5922650599998,1122.05,-11.621445454591365,-74.9753964880719,-64.39668713737497,23.009792705405598,-2052.329481556083,-147.54532860824747,0.6979896907216485,-21.32672680412371,21.45429123711341,-1.9362113402061856,-1032824.4611707213
8454.0,Company_8454,Electronics,8500.0,703474.0,40434.0,11856.0,47.08,99.0,Walking,77.71,No,81.0,Annually,24.21,1676271.0,No,65.0,3.0,0.25,Low,80.0,9012.738600000002,1999.0254214800004,425.0,-66.52476655960191,37.37471755835179,55.44588622042765,-7.771826831386279,-1161.8963251360822,-844.5953286082474,32.37798969072164,-2.4567268041237114,-19.535708762886593,0.06378865979381443,-845133.4611707213
8471.0,Company_8471,Electronics,16021.0,312822.0,44461.0,14671.0,32.98,53.0,Car,16.81,Yes,31.0,Annually,14.21,3305798.0,Yes,95.0,0.0,0.3,Low,306.0,36987.105899999995,8203.740088619998,801.05,-36.90509235898615,-38.91197983715286,70.92742610789024,14.126141072598845,5042.818342003915,-468.5453286082475,-28.522010309278354,-16.556726804123713,-29.535708762886593,-2.9362113402061856,784393.5388292787
8476.0,Company_8476,Electronics,29605.0,701481.0,36848.0,14765.0,26.09,94.0,Public Transport,22.84,Yes,52.0,Quarterly,61.21,809606.0,Yes,64.0,3.0,0.63,High,123.0,28431.916799999995,6306.199146239998,1480.25,16.59226894152768,36.98552362638871,41.659742183566266,14.857369840973481,3145.2773996239157,210.65467139175257,-22.492010309278353,-23.44672680412371,17.464291237113407,0.06378865979381443,-1711798.4611707213
8494.0,Company_8494,Electronics,45491.0,883760.0,42108.0,23493.0,28.38,94.0,Bike,44.08,No,96.0,Annually,67.59,861348.0,Yes,59.0,2.0,0.71,High,61.0,23546.793599999997,5222.67882048,2274.55,79.15551111025285,72.58104832498283,61.88147046964851,82.75273888750355,2061.757073863917,1004.9546713917528,-1.2520103092783543,-21.15672680412371,23.84429123711341,-0.9362113402061856,-1660056.4611707213
8496.0,Company_8496,Electronics,45075.0,441271.0,28872.0,11133.0,32.83,41.0,Public Transport,10.94,No,91.0,Annually,50.9,2421937.0,Yes,58.0,1.0,0.48,Medium,64.0,25713.403200000004,5703.232829760001,2253.75,77.51719380305218,-13.828401630065287,10.996528341400488,-13.396065124310343,2542.311083143918,984.1546713917526,-34.392010309278355,-16.70672680412371,7.154291237113405,-1.9362113402061856,-99467.46117072133
